rotten_id	title	year	mpaa_rating	runtime	release_theater	release_dvd	critics_rating	critics_score	audience_rating	audience_score	reviews_num
9867	The Wizard of Oz	1939	G	101	1939-08-25	1999-10-19	99	Certified Fresh	89	Upright	101
771315389	Thanks For Sharing	2013	R	112	2013-09-20	2014-01-07	49	Rotten	46	Spilled	110
771324931	Baggage Claim	2013	PG-13	96	2013-09-27	2013-02-04	14	Rotten	55	Spilled	76
771271679	Cloudy with a Chance of Meatballs 2	2013	PG	95	2013-09-27	2014-01-28	69	Fresh	66	Upright	114
771325165	Don Jon	2013	R	90	2013-09-27	2013-12-31	81	Certified Fresh	63	Upright	176
771324948	Metallica Through the Never	2013	R	93	2013-10-04	2014-01-28	78	Certified Fresh	82	Upright	64
771325072	We Are What We Are	2013	R	100	2013-09-27	2014-01-07	85	Certified Fresh	52	Spilled	62
771323790	A.C.O.D.	2013	R	87	2013-10-04	2014-01-14	51	Rotten	31	Spilled	57
771353858	Grace Unplugged	2013	PG	101	2013-10-04	2014-02-11	43	Rotten	85	Upright	7
771205997	Gravity	2013	PG-13	124	2013-10-04	2014-02-25	97	Certified Fresh	84	Upright	299
771356815	How I Live Now	2013	R	100	2013-11-08	2014-02-11	67	Fresh	56	Spilled	94
771312605	Runner Runner	2013	R	91	2013-10-04	2014-01-07	9	Rotten	34	Spilled	112
771264988	Captain Phillips	2013	PG-13	134	2013-10-11	2014-01-21	93	Certified Fresh	91	Upright	234
771324995	Escape From Tomorrow	2013	Unrated	104	2013-10-11	2014-04-28	57	Rotten	39	Spilled	74
771306017	Machete Kills	2013	R	108	2013-10-11	2014-01-21	29	Rotten	40	Spilled	112
771246245	Romeo and Juliet	2013	PG-13	118	2013-10-11	2014-02-04	21	Rotten	53	Spilled	77
771302903	Kill Your Darlings	2013	R	100	2013-10-16	2014-03-18	77	Certified Fresh	72	Upright	121
771316210	12 Years a Slave	2013	R	134	2013-10-18	2014-03-04	96	Certified Fresh	92	Upright	253
771354992	All Is Lost	2013	PG-13	105	2013-10-18	2014-02-11	93	Certified Fresh	68	Upright	194
771305077	Carrie	2013	R	99	2013-10-18	2014-01-14	48	Rotten	48	Spilled	155
771269520	Escape Plan	2013	R	115	2013-10-18	2014-02-04	49	Rotten	58	Spilled	103
771352886	I'm In Love With A Church Girl	2013	PG	119	2013-10-18	2014-01-14	6	Rotten	70	Upright	17
771325416	The Fifth Estate	2013	R	124	2013-10-18	2014-01-28	37	Rotten	41	Spilled	163
770673035	Ender's Game	2013	PG-13	113	2013-11-01	2014-02-11	61	Fresh	71	Upright	192
771360997	Jackass Presents: Bad Grandpa	2013	R	92	2013-10-25	2014-01-28	61	Fresh	65	Upright	104
771324694	The Counselor	2013	R	117	2013-10-25	2014-02-11	34	Rotten	25	Spilled	186
771247277	Thor: The Dark World	2013	PG-13	112	2013-11-08	2014-02-25	65	Fresh	82	Upright	219
771324975	Big Sur	2013	R	100	2013-11-01	2014-01-14	45	Rotten	38	Spilled	20
771358464	Dallas Buyers Club	2013	R	117	2013-11-01	2014-02-04	94	Certified Fresh	92	Upright	216
771321655	Free Birds	2013	PG	90	2013-11-01	2014-02-04	18	Rotten	47	Spilled	79
771315525	Last Vegas	2013	PG-13	105	2013-11-01	2014-01-28	47	Rotten	62	Upright	129
771324789	The Book Thief	2013	PG-13	130	2013-11-08	2014-03-11	50	Rotten	78	Upright	111
771319894	The Starving Games	2013	PG-13	91	2013-11-08	2014-01-21	0	Rotten	22	Spilled	8
771324589	Charlie Countryman	2013	R	108	2013-11-15	2014-01-21	27	Rotten	50	Spilled	52
771325911	The Best Man Holiday	2013	R	120	2013-11-15	2014-02-11	68	Fresh	89	Upright	84
771320475	Delivery Man	2013	PG-13	103	2013-11-22	2014-03-25	39	Rotten	52	Spilled	132
770856799	Frozen	2010	R	94	2010-02-05	2010-09-28	62	Fresh	46	Spilled	91
771351906	Black Nativity	2013	PG	92	2013-11-27	2014-05-12	48	Rotten	57	Spilled	79
771313213	Homefront	2013	R	110	2013-11-27	2014-03-11	41	Rotten	64	Upright	99
22533	Oldboy	2004	R	118	2005-03-25	2005-08-23	80	Certified Fresh	95	Upright	133
771351626	Mandela: Long Walk to Freedom	2013	PG-13	139	2013-11-29	2014-03-18	58	Rotten	73	Upright	119
771322701	Inside Llewyn Davis	2013	R	105	2013-12-06	2014-03-11	94	Certified Fresh	76	Upright	230
771304691	Out of the Furnace	2013	R	106	2013-12-06	2014-03-11	52	Rotten	53	Spilled	163
771351740	Hours	2013	PG-13	97	2013-12-13	2014-03-04	61	Fresh	62	Upright	28
